row_id,split
153_1994,train
153_1995,train
153_1996,train
153_1997,train
153_1998,train
153_1999,train
153_2000,train
153_2001,train
153_2002,train
153_2003,train
153_2004,train
153_2005,train
153_2006,train
153_2007,train
153_2008,train
153_2009,train
153_2010,train
153_2011,train
153_2012,validation
153_2013,validation
153_2014,test
153_2015,test
154_1990,train
154_1991,train
154_1992,train
154_1993,train
154_1994,train
154_1995,train
154_1996,train
154_1997,train
154_1998,train
154_1999,train
154_2000,train
154_2001,train
154_2002,train
154_2003,train
154_2004,train
154_2005,train
154_2006,train
154_2007,train
154_2008,train
154_2009,train
154_2010,train
154_2011,train
154_2012,validation
154_2013,validation
154_2014,test
154_2015,test
155_1990,train
155_1991,train
155_1992,train
155_1993,train
155_1994,train
155_1995,train
155_1996,train
155_1997,train
155_1998,train
155_1999,train
155_2000,train
155_2001,train
155_2002,train
155_2003,train
155_2004,train
155_2005,train
155_2006,train
155_2007,train
155_2008,train
155_2009,train
155_2010,train
155_2011,train
155_2012,validation
155_2013,validation
155_2014,test
155_2015,test
156_1990,train
156_1991,train
156_1992,train
156_1993,train
156_1994,train
156_1995,train
156_1996,train
156_1997,train
156_1998,train
156_1999,train
156_2000,train
156_2001,train
156_2002,train
156_2003,train
156_2004,train
156_2005,train
156_2006,train
156_2007,train
156_2008,train
156_2009,train
156_2010,train
156_2011,train
156_2012,validation
156_2013,validation
156_2014,test
156_2015,test
157_1990,train
157_1991,train
157_1992,train
157_1993,train
157_1994,train
157_1995,train
157_1996,train
157_1997,train
157_1998,train
157_1999,train
157_2000,train
157_2001,train
157_2002,train
157_2003,train
157_2004,train
157_2005,train
157_2006,train
157_2007,train
157_2008,train
157_2009,train
157_2010,train
157_2011,train
157_2012,validation
157_2013,validation
157_2014,test
157_2015,test
158_1990,train
158_1991,train
158_1992,train
158_1993,train
158_1994,train
158_1995,train
158_1996,train
158_1997,train
158_1998,train
158_1999,train
158_2000,train
158_2001,train
158_2002,train
158_2003,train
158_2004,train
158_2005,train
158_2006,train
158_2007,train
158_2008,train
158_2009,train
158_2010,train
158_2011,train
158_2012,validation
158_2013,validation
158_2014,test
158_2015,test
159_1990,train
159_1991,train
159_1992,train
159_1993,train
159_1994,train
159_1995,train
159_1996,train
159_1997,train
159_1998,train
159_1999,train
159_2000,train
159_2001,train
159_2002,train
159_2003,train
159_2004,train
159_2005,train
159_2006,train
159_2007,train
159_2008,train
159_2009,train
159_2010,train
159_2011,train
159_2012,validation
159_2013,validation
159_2014,test
159_2015,test
160_1990,train
160_1991,train
160_1992,train
160_1993,train
160_1994,train
160_1995,train
160_1996,train
160_1997,train
160_1998,train
160_1999,train
160_2000,train
160_2001,train
160_2002,train
160_2003,train
160_2004,train
160_2005,train
160_2006,train
160_2007,train
160_2008,train
160_2009,train
160_2010,train
160_2011,train
160_2012,validation
160_2013,validation
160_2014,test
160_2015,test
161_1990,train
161_1991,train
161_1992,train
161_1993,train
161_1994,train
161_1995,train
161_1996,train
161_1997,train
161_1998,train
161_1999,train
161_2000,train
161_2001,train
161_2002,train
161_2003,train
161_2004,train
161_2005,train
161_2006,train
161_2007,train
161_2008,train
161_2009,train
161_2010,train
161_2011,train
161_2012,validation
161_2013,validation
161_2014,test
161_2015,test
162_1990,train
162_1991,train
162_1992,train
162_1993,train
162_1994,train
162_1995,train
162_1996,train
162_1997,train
162_1998,train
162_1999,train
162_2000,train
162_2001,train
162_2002,train
162_2003,train
162_2004,train
162_2005,train
162_2006,train
162_2007,train
162_2008,train
162_2009,train
162_2010,train
162_2011,train
162_2012,validation
162_2013,validation
162_2014,test
162_2015,test
163_1990,train
163_1991,train
163_1992,train
163_1993,train
163_1994,train
163_1995,train
163_1996,train
163_1997,train
163_1998,train
163_1999,train
163_2000,train
163_2001,train
163_2002,train
163_2003,train
163_2004,train
163_2005,train
163_2006,train
163_2007,train
163_2008,train
163_2009,train
163_2010,train
163_2011,train
163_2012,validation
163_2013,validation
163_2014,test
163_2015,test
164_1990,train
164_1991,train
164_1992,train
164_1993,train
164_1994,train
164_1995,train
164_1996,train
164_1997,train
164_1998,train
164_1999,train
164_2000,train
164_2001,train
164_2002,train
164_2003,train
164_2004,train
164_2005,train
164_2006,train
164_2007,train
164_2008,train
164_2009,train
164_2010,train
164_2011,train
164_2012,validation
164_2013,validation
164_2014,test
164_2015,test
165_1990,train
165_1991,train
165_1992,train
165_1993,train
165_1994,train
165_1995,train
165_1996,train
165_1997,train
165_1998,train
165_1999,train
165_2000,train
165_2001,train
165_2002,train
165_2003,train
165_2004,train
165_2005,train
165_2006,train
165_2007,train
165_2008,train
165_2009,train
165_2010,train
165_2011,train
165_2012,validation
165_2013,validation
165_2014,test
165_2015,test
166_1990,train
166_1991,train
166_1992,train
166_1993,train
166_1994,train
166_1995,train
166_1996,train
166_1997,train
166_1998,train
166_1999,train
166_2000,train
166_2001,train
166_2002,train
166_2003,train
166_2004,train
166_2005,train
166_2006,train
166_2007,train
166_2008,train
166_2009,train
166_2010,train
166_2011,train
166_2012,validation
166_2013,validation
166_2014,test
166_2015,test
167_1990,train
167_1991,train
167_1992,train
167_1993,train
167_1994,train
167_1995,train
167_1996,train
167_1997,train
167_1998,train
167_1999,train
167_2000,train
167_2001,train
167_2002,train
167_2003,train
167_2004,train
167_2005,train
167_2006,train
167_2007,train
167_2008,train
167_2009,train
167_2010,train
167_2011,train
167_2012,validation
167_2013,validation
167_2014,test
167_2015,test
168_1990,train
168_1991,train
168_1992,train
168_1993,train
168_1994,train
168_1995,train
168_1996,train
168_1997,train
168_1998,train
168_1999,train
168_2000,train
168_2001,train
168_2002,train
168_2003,train
168_2004,train
168_2005,train
168_2006,train
168_2007,train
168_2008,train
168_2009,train
168_2010,train
168_2011,train
168_2012,validation
168_2013,validation
168_2014,test
168_2015,test
169_1990,train
169_1991,train
169_1992,train
169_1993,train
169_1994,train
169_1995,train
169_1996,train
169_1997,train
169_1998,train
169_1999,train
169_2000,train
169_2001,train
169_2002,train
169_2003,train
169_2004,train
169_2005,train
169_2006,train
169_2007,train
169_2008,train
169_2009,train
169_2010,train
169_2011,train
169_2012,validation
169_2013,validation
169_2014,test
169_2015,test
170_1990,train
170_1991,train
170_1992,train
170_1993,train
170_1994,train
170_1995,train
170_1996,train
170_1997,train
170_1998,train
170_1999,train
170_2000,train
170_2001,train
170_2002,train
170_2003,train
170_2004,train
170_2005,train
170_2006,train
170_2007,train
170_2008,train
170_2009,train
170_2010,train
170_2011,train
170_2012,validation
170_2013,validation
170_2014,test
170_2015,test
171_1990,train
171_1991,train
171_1992,train
171_1993,train
171_1994,train
171_1995,train
171_1996,train
171_1997,train
171_1998,train
171_1999,train
171_2000,train
171_2001,train
171_2002,train
171_2003,train
171_2004,train
171_2005,train
171_2006,train
171_2007,train
171_2008,train
171_2009,train
171_2010,train
171_2011,train
171_2012,validation
171_2013,validation
171_2014,test
171_2015,test
172_1990,train
172_1991,train
172_1992,train
172_1993,train
172_1994,train
172_1995,train
172_1996,train
172_1997,train
172_1998,train
172_1999,train
172_2000,train
172_2001,train
172_2002,train
172_2003,train
172_2004,train
172_2005,train
172_2006,train
172_2007,train
172_2008,train
172_2009,train
172_2010,train
172_2011,train
172_2012,validation
172_2013,validation
172_2014,test
172_2015,test
174_1990,train
174_1991,train
174_1992,train
174_1993,train
174_1994,train
174_1995,train
174_1996,train
174_1997,train
174_1998,train
174_1999,train
174_2000,train
174_2001,train
174_2002,train
174_2003,train
174_2004,train
174_2005,train
174_2006,train
174_2007,train
174_2008,train
174_2009,train
174_2010,train
174_2011,train
174_2012,validation
174_2013,validation
174_2014,test
174_2015,test
175_1990,train
175_1991,train
175_1992,train
175_1993,train
175_1994,train
175_1995,train
175_1996,train
175_1997,train
175_1998,train
175_1999,train
175_2000,train
175_2001,train
175_2002,train
175_2003,train
175_2004,train
175_2005,train
175_2006,train
175_2007,train
175_2008,train
175_2009,train
175_2010,train
175_2011,train
175_2012,validation
175_2013,validation
175_2014,test
175_2015,test
176_1990,train
176_1991,train
176_1992,train
176_1993,train
176_1994,train
176_1995,train
176_1996,train
176_1997,train
176_1998,train
176_1999,train
176_2000,train
176_2001,train
176_2002,train
176_2003,train
176_2004,train
176_2005,train
176_2006,train
176_2007,train
176_2008,train
176_2009,train
176_2010,train
176_2011,train
176_2012,validation
176_2013,validation
176_2014,test
176_2015,test
177_1990,train
177_1991,train
177_1992,train
177_1993,train
177_1994,train
177_1995,train
177_1996,train
177_1997,train
177_1998,train
177_1999,train
177_2000,train
177_2001,train
177_2002,train
177_2003,train
177_2004,train
177_2005,train
177_2006,train
177_2007,train
177_2008,train
177_2009,train
177_2010,train
177_2011,train
177_2012,validation
177_2013,validation
177_2014,test
177_2015,test
180_1990,train
180_1991,train
180_1992,train
180_1993,train
180_1994,train
180_1995,train
180_1996,train
180_1997,train
180_1998,train
180_1999,train
180_2000,train
180_2001,train
180_2002,train
180_2003,train
180_2004,train
180_2005,train
180_2006,train
180_2007,train
180_2008,train
180_2009,train
180_2010,train
180_2011,train
180_2012,validation
180_2013,validation
180_2014,test
180_2015,test
181_1990,train
181_1991,train
181_1992,train
181_1993,train
181_1994,train
181_1995,train
181_1996,train
181_1997,train
181_1998,train
181_1999,train
181_2000,train
181_2001,train
181_2002,train
181_2003,train
181_2004,train
181_2005,train
181_2006,train
181_2007,train
181_2008,train
181_2009,train
181_2010,train
181_2011,train
181_2012,validation
181_2013,validation
181_2014,test
181_2015,test
182_1990,train
182_1991,train
182_1992,train
182_1993,train
182_1994,train
182_1995,train
182_1996,train
182_1997,train
182_1998,train
182_1999,train
182_2000,train
182_2001,train
182_2002,train
182_2003,train
182_2004,train
182_2005,train
182_2006,train
182_2007,train
182_2008,train
182_2009,train
182_2010,train
182_2011,train
182_2012,validation
182_2013,validation
182_2014,test
182_2015,test
183_1990,train
183_1991,train
183_1992,train
183_1993,train
183_1994,train
183_1995,train
183_1996,train
183_1997,train
183_1998,train
183_1999,train
183_2000,train
183_2001,train
183_2002,train
183_2003,train
183_2004,train
183_2005,train
183_2006,train
183_2007,train
183_2008,train
183_2009,train
183_2010,train
183_2011,train
183_2012,validation
183_2013,validation
183_2014,test
183_2015,test
184_1990,train
184_1991,train
184_1992,train
184_1993,train
184_1994,train
184_1995,train
184_1996,train
184_1997,train
184_1998,train
184_1999,train
184_2000,train
184_2001,train
184_2002,train
184_2003,train
184_2004,train
184_2005,train
184_2006,train
184_2007,train
184_2008,train
184_2009,train
184_2010,train
184_2011,train
184_2012,validation
184_2013,validation
184_2014,test
184_2015,test
186_1990,train
186_1991,train
186_1992,train
186_1993,train
186_1994,train
186_1995,train
186_1996,train
186_1997,train
186_1998,train
186_1999,train
186_2000,train
186_2001,train
186_2002,train
186_2003,train
186_2004,train
186_2005,train
186_2006,train
186_2007,train
186_2008,train
186_2009,train
186_2010,train
186_2011,train
186_2012,validation
186_2013,validation
186_2014,test
186_2015,test
189_1990,train
189_1991,train
189_1992,train
189_1993,train
189_1994,train
189_1995,train
189_1996,train
189_1997,train
189_1998,train
189_1999,train
189_2000,train
189_2001,train
189_2002,train
189_2003,train
189_2004,train
189_2005,train
189_2006,train
189_2007,train
189_2008,train
189_2009,train
189_2010,train
189_2011,train
189_2012,validation
189_2013,validation
189_2014,test
189_2015,test
190_1990,train
190_1991,train
190_1992,train
190_1993,train
190_1994,train
190_1995,train
190_1996,train
190_1997,train
190_1998,train
190_1999,train
190_2000,train
190_2001,train
190_2002,train
190_2003,train
190_2004,train
190_2005,train
190_2006,train
190_2007,train
190_2008,train
190_2009,train
190_2010,train
190_2011,train
190_2012,validation
190_2013,validation
190_2014,test
190_2015,test
191_1990,train
191_1991,train
191_1992,train
191_1993,train
191_1994,train
191_1995,train
191_1996,train
191_1997,train
191_1998,train
191_1999,train
191_2000,train
191_2001,train
191_2002,train
191_2003,train
191_2004,train
191_2005,train
191_2006,train
191_2007,train
191_2008,train
191_2009,train
191_2010,train
191_2011,train
191_2012,validation
191_2013,validation
191_2014,test
191_2015,test
192_1990,train
192_1991,train
192_1992,train
192_1993,train
192_1994,train
192_1995,train
192_1996,train
192_1997,train
192_1998,train
192_1999,train
192_2000,train
192_2001,train
192_2002,train
192_2003,train
192_2004,train
192_2005,train
192_2006,train
192_2007,train
192_2008,train
192_2009,train
192_2010,train
192_2011,train
192_2012,validation
192_2013,validation
192_2014,test
192_2015,test
194_1990,train
194_1991,train
194_1992,train
194_1993,train
194_1994,train
194_1995,train
194_1996,train
194_1997,train
194_1998,train
194_1999,train
194_2000,train
194_2001,train
194_2002,train
194_2003,train
194_2004,train
194_2005,train
194_2006,train
194_2007,train
194_2008,train
194_2009,train
194_2010,train
194_2011,train
194_2012,validation
194_2013,validation
194_2014,test
194_2015,test
195_1990,train
195_1991,train
195_1992,train
195_1993,train
195_1994,train
195_1995,train
195_1996,train
195_1997,train
195_1998,train
195_1999,train
195_2000,train
195_2001,train
195_2002,train
195_2003,train
195_2004,train
195_2005,train
195_2006,train
195_2007,train
195_2008,train
195_2009,train
195_2010,train
195_2011,train
195_2012,validation
195_2013,validation
195_2014,test
195_2015,test
196_1990,train
196_1991,train
196_1992,train
196_1993,train
196_1994,train
196_1995,train
196_1996,train
196_1997,train
196_1998,train
196_1999,train
196_2000,train
196_2001,train
196_2002,train
196_2003,train
196_2004,train
196_2005,train
196_2006,train
196_2007,train
196_2008,train
196_2009,train
196_2010,train
196_2011,train
196_2012,validation
196_2013,validation
196_2014,test
196_2015,test
197_1990,train
197_1991,train
197_1992,train
197_1993,train
197_1994,train
197_1995,train
197_1996,train
197_1997,train
197_1998,train
197_1999,train
197_2000,train
197_2001,train
197_2002,train
197_2003,train
197_2004,train
197_2005,train
197_2006,train
197_2007,train
197_2008,train
197_2009,train
197_2010,train
197_2011,train
197_2012,validation
197_2013,validation
197_2014,test
197_2015,test
198_1990,train
198_1991,train
198_1992,train
198_1993,train
198_1994,train
198_1995,train
198_1996,train
198_1997,train
198_1998,train
198_1999,train
198_2000,train
198_2001,train
198_2002,train
198_2003,train
198_2004,train
198_2005,train
198_2006,train
198_2007,train
198_2008,train
198_2009,train
198_2010,train
198_2011,train
198_2012,validation
198_2013,validation
198_2014,test
198_2015,test
199_1990,train
199_1991,train
199_1992,train
199_1993,train
199_1994,train
199_1995,train
199_1996,train
199_1997,train
199_1998,train
199_1999,train
199_2000,train
199_2001,train
199_2002,train
199_2003,train
199_2004,train
199_2005,train
199_2006,train
199_2007,train
199_2008,train
199_2009,train
199_2010,train
199_2011,train
199_2012,validation
199_2013,validation
199_2014,test
199_2015,test
200_1990,train
200_1991,train
200_1992,train
200_1993,train
200_1994,train
200_1995,train
200_1996,train
200_1997,train
200_1998,train
200_1999,train
200_2000,train
200_2001,train
200_2002,train
200_2003,train
200_2004,train
200_2005,train
200_2006,train
200_2007,train
200_2008,train
200_2009,train
200_2010,train
200_2011,train
200_2012,validation
200_2013,validation
200_2014,test
200_2015,test
201_1990,train
201_1991,train
201_1992,train
201_1993,train
201_1994,train
201_1995,train
201_1996,train
201_1997,train
201_1998,train
201_1999,train
201_2000,train
201_2001,train
201_2002,train
201_2003,train
201_2004,train
201_2005,train
201_2006,train
201_2007,train
201_2008,train
201_2009,train
201_2010,train
201_2011,train
201_2012,validation
201_2013,validation
201_2014,test
201_2015,test
202_1990,train
202_1991,train
202_1992,train
202_1993,train
202_1994,train
202_1995,train
202_1996,train
202_1997,train
202_1998,train
202_1999,train
202_2000,train
202_2001,train
202_2002,train
202_2003,train
202_2004,train
202_2005,train
202_2006,train
202_2007,train
202_2008,train
202_2009,train
202_2010,train
202_2011,train
202_2012,validation
202_2013,validation
202_2014,test
202_2015,test
203_1990,train
203_1991,train
203_1992,train
203_1993,train
203_1994,train
203_1995,train
203_1996,train
203_1997,train
203_1998,train
203_1999,train
203_2000,train
203_2001,train
203_2002,train
203_2003,train
203_2004,train
203_2005,train
203_2006,train
203_2007,train
203_2008,train
203_2009,train
203_2010,train
203_2011,train
203_2012,validation
203_2013,validation
203_2014,test
203_2015,test
204_1990,train
204_1991,train
204_1992,train
204_1993,train
204_1994,train
204_1995,train
204_1996,train
204_1997,train
204_1998,train
204_1999,train
204_2000,train
204_2001,train
204_2002,train
204_2003,train
204_2004,train
204_2005,train
204_2006,train
204_2007,train
204_2008,train
204_2009,train
204_2010,train
204_2011,train
204_2012,validation
204_2013,validation
204_2014,test
204_2015,test
205_1990,train
205_1991,train
205_1992,train
205_1993,train
205_1994,train
205_1995,train
205_1996,train
205_1997,train
205_1998,train
205_1999,train
205_2000,train
205_2001,train
205_2002,train
205_2003,train
205_2004,train
205_2005,train
205_2006,train
205_2007,train
205_2008,train
205_2009,train
205_2010,train
205_2011,train
205_2012,validation
205_2013,validation
205_2014,test
205_2015,test
206_1990,train
206_1991,train
206_1992,train
206_1993,train
206_1994,train
206_1995,train
206_1996,train
206_1997,train
206_1998,train
206_1999,train
206_2000,train
206_2001,train
206_2002,train
206_2003,train
206_2004,train
206_2005,train
206_2006,train
206_2007,train
206_2008,train
206_2009,train
206_2010,train
206_2011,train
206_2012,validation
206_2013,validation
206_2014,test
206_2015,test
207_1990,train
207_1991,train
207_1992,train
207_1993,train
207_1994,train
207_1995,train
207_1996,train
207_1997,train
207_1998,train
207_1999,train
207_2000,train
207_2001,train
207_2002,train
207_2003,train
207_2004,train
207_2005,train
207_2006,train
207_2007,train
207_2008,train
207_2009,train
207_2010,train
207_2011,train
207_2012,validation
207_2013,validation
207_2014,test
207_2015,test
208_1990,train
208_1991,train
208_1992,train
208_1993,train
208_1994,train
208_1995,train
208_1996,train
208_1997,train
208_1998,train
208_1999,train
208_2000,train
208_2001,train
208_2002,train
208_2003,train
208_2004,train
208_2005,train
208_2006,train
208_2007,train
208_2008,train
208_2009,train
208_2010,train
208_2011,train
208_2012,validation
208_2013,validation
208_2014,test
208_2015,test
209_1990,train
209_1991,train
209_1992,train
209_1993,train
209_1994,train
209_1995,train
209_1996,train
209_1997,train
209_1998,train
209_1999,train
209_2000,train
209_2001,train
209_2002,train
209_2003,train
209_2004,train
209_2005,train
209_2006,train
209_2007,train
209_2008,train
209_2009,train
209_2010,train
209_2011,train
209_2012,validation
209_2013,validation
209_2014,test
209_2015,test
210_1990,train
210_1991,train
210_1992,train
210_1993,train
210_1994,train
210_1995,train
210_1996,train
210_1997,train
210_1998,train
210_1999,train
210_2000,train
210_2001,train
210_2002,train
210_2003,train
210_2004,train
210_2005,train
210_2006,train
210_2007,train
210_2008,train
210_2009,train
210_2010,train
210_2011,train
210_2012,validation
210_2013,validation
210_2014,test
210_2015,test
211_1990,train
211_1991,train
211_1992,train
211_1993,train
211_1994,train
211_1995,train
211_1996,train
211_1997,train
211_1998,train
211_1999,train
211_2000,train
211_2001,train
211_2002,train
211_2003,train
211_2004,train
211_2005,train
211_2006,train
211_2007,train
211_2008,train
211_2009,train
211_2010,train
211_2011,train
211_2012,validation
211_2013,validation
211_2014,test
211_2015,test
213_1990,train
213_1991,train
213_1992,train
213_1993,train
213_1994,train
213_1995,train
213_1996,train
213_1997,train
213_1998,train
213_1999,train
213_2000,train
213_2001,train
213_2002,train
213_2003,train
213_2004,train
213_2005,train
213_2006,train
213_2007,train
213_2008,train
213_2009,train
213_2010,train
213_2011,train
213_2012,validation
213_2013,validation
213_2014,test
213_2015,test
214_1990,train
214_1991,train
214_1992,train
214_1993,train
214_1994,train
214_1995,train
214_1996,train
214_1997,train
214_1998,train
214_1999,train
214_2000,train
214_2001,train
214_2002,train
214_2003,train
214_2004,train
214_2005,train
214_2006,train
214_2007,train
214_2008,train
214_2009,train
214_2010,train
214_2011,train
214_2012,validation
214_2013,validation
214_2014,test
214_2015,test
215_1990,train
215_1991,train
215_1992,train
215_1993,train
215_1994,train
215_1995,train
215_1996,train
215_1997,train
215_1998,train
215_1999,train
215_2000,train
215_2001,train
215_2002,train
215_2003,train
215_2004,train
215_2005,train
215_2006,train
215_2007,train
215_2008,train
215_2009,train
215_2010,train
215_2011,train
215_2012,validation
215_2013,validation
215_2014,test
215_2015,test
216_1990,train
216_1991,train
216_1992,train
216_1993,train
216_1994,train
216_1995,train
216_1996,train
216_1997,train
216_1998,train
216_1999,train
216_2000,train
216_2001,train
216_2002,train
216_2003,train
216_2004,train
216_2005,train
216_2006,train
216_2007,train
216_2008,train
216_2009,train
216_2010,train
216_2011,train
216_2012,validation
216_2013,validation
216_2014,test
216_2015,test
217_1990,train
217_1991,train
217_1992,train
217_1993,train
217_1994,train
217_1995,train
217_1996,train
217_1997,train
217_1998,train
217_1999,train
217_2000,train
217_2001,train
217_2002,train
217_2003,train
217_2004,train
217_2005,train
217_2006,train
217_2007,train
217_2008,train
217_2009,train
217_2010,train
217_2011,train
217_2012,validation
217_2013,validation
217_2014,test
217_2015,test
218_1990,train
218_1991,train
218_1992,train
218_1993,train
218_1994,train
218_1995,train
218_1996,train
218_1997,train
218_1998,train
218_1999,train
218_2000,train
218_2001,train
218_2002,train
218_2003,train
218_2004,train
218_2005,train
218_2006,train
218_2007,train
218_2008,train
218_2009,train
218_2010,train
218_2011,train
218_2012,validation
218_2013,validation
218_2014,test
218_2015,test
219_1990,train
219_1991,train
219_1992,train
219_1993,train
219_1994,train
219_1995,train
219_1996,train
219_1997,train
219_1998,train
219_1999,train
219_2000,train
219_2001,train
219_2002,train
219_2003,train
219_2004,train
219_2005,train
219_2006,train
219_2007,train
219_2008,train
219_2009,train
219_2010,train
219_2011,train
219_2012,validation
219_2013,validation
219_2014,test
219_2015,test
220_1990,train
220_1991,train
220_1992,train
220_1993,train
220_1994,train
220_1995,train
220_1996,train
220_1997,train
220_1998,train
220_1999,train
220_2000,train
220_2001,train
220_2002,train
220_2003,train
220_2004,train
220_2005,train
220_2006,train
220_2007,train
220_2008,train
220_2009,train
220_2010,train
220_2011,train
220_2012,validation
220_2013,validation
220_2014,test
220_2015,test
221_1990,train
221_1991,train
221_1992,train
221_1993,train
221_1994,train
221_1995,train
221_1996,train
221_1997,train
221_1998,train
221_1999,train
221_2000,train
221_2001,train
221_2002,train
221_2003,train
221_2004,train
221_2005,train
221_2006,train
221_2007,train
221_2008,train
221_2009,train
221_2010,train
221_2011,train
221_2012,validation
221_2013,validation
221_2014,test
221_2015,test
222_1990,train
222_1991,train
222_1992,train
222_1993,train
222_1994,train
222_1995,train
222_1996,train
222_1997,train
222_1998,train
222_1999,train
222_2000,train
222_2001,train
222_2002,train
222_2003,train
222_2004,train
222_2005,train
222_2006,train
222_2007,train
222_2008,train
222_2009,train
222_2010,train
222_2011,train
222_2012,validation
222_2013,validation
222_2014,test
222_2015,test
223_1990,train
223_1991,train
223_1992,train
223_1993,train
223_1994,train
223_1995,train
223_1996,train
223_1997,train
223_1998,train
223_1999,train
223_2000,train
223_2001,train
223_2002,train
223_2003,train
223_2004,train
223_2005,train
223_2006,train
223_2007,train
223_2008,train
223_2009,train
223_2010,train
223_2011,train
223_2012,validation
223_2013,validation
223_2014,test
223_2015,test
224_1990,train
224_1991,train
224_1992,train
224_1993,train
224_1994,train
224_1995,train
224_1996,train
224_1997,train
224_1998,train
224_1999,train
224_2000,train
224_2001,train
224_2002,train
224_2003,train
224_2004,train
224_2005,train
224_2006,train
224_2007,train
224_2008,train
224_2009,train
224_2010,train
224_2011,train
224_2012,validation
224_2013,validation
224_2014,test
224_2015,test
225_1990,train
225_1991,train
225_1992,train
225_1993,train
225_1994,train
225_1995,train
225_1996,train
225_1997,train
225_1998,train
225_1999,train
225_2000,train
225_2001,train
225_2002,train
225_2003,train
225_2004,train
225_2005,train
225_2006,train
225_2007,train
225_2008,train
225_2009,train
225_2010,train
225_2011,train
225_2012,validation
225_2013,validation
225_2014,test
225_2015,test
226_1990,train
226_1991,train
226_1992,train
226_1993,train
226_1994,train
226_1995,train
226_1996,train
226_1997,train
226_1998,train
226_1999,train
226_2000,train
226_2001,train
226_2002,train
226_2003,train
226_2004,train
226_2005,train
226_2006,train
226_2007,train
226_2008,train
226_2009,train
226_2010,train
226_2011,train
226_2012,validation
226_2013,validation
226_2014,test
226_2015,test
227_1990,train
227_1991,train
227_1992,train
227_1993,train
227_1994,train
227_1995,train
227_1996,train
227_1997,train
227_1998,train
227_1999,train
227_2000,train
227_2001,train
227_2002,train
227_2003,train
227_2004,train
227_2005,train
227_2006,train
227_2007,train
227_2008,train
227_2009,train
227_2010,train
227_2011,train
227_2012,validation
227_2013,validation
227_2014,test
227_2015,test
228_1990,train
228_1991,train
228_1992,train
228_1993,train
228_1994,train
228_1995,train
228_1996,train
228_1997,train
228_1998,train
228_1999,train
228_2000,train
228_2001,train
228_2002,train
228_2003,train
228_2004,train
228_2005,train
228_2006,train
228_2007,train
228_2008,train
228_2009,train
228_2010,train
228_2011,train
228_2012,validation
228_2013,validation
228_2014,test
228_2015,test
229_1990,train
229_1991,train
229_1992,train
229_1993,train
229_1994,train
229_1995,train
229_1996,train
229_1997,train
229_1998,train
229_1999,train
229_2000,train
229_2001,train
229_2002,train
229_2003,train
229_2004,train
229_2005,train
229_2006,train
229_2007,train
229_2008,train
229_2009,train
229_2010,train
229_2011,train
229_2012,validation
229_2013,validation
229_2014,test
229_2015,test
230_1990,train
230_1991,train
230_1992,train
230_1993,train
230_1994,train
230_1995,train
230_1996,train
230_1997,train
230_1998,train
230_1999,train
230_2000,train
230_2001,train
230_2002,train
230_2003,train
230_2004,train
230_2005,train
230_2006,train
230_2007,train
230_2008,train
230_2009,train
230_2010,train
230_2011,train
230_2012,validation
230_2013,validation
230_2014,test
230_2015,test
231_1990,train
231_1991,train
231_1992,train
231_1993,train
231_1994,train
231_1995,train
231_1996,train
231_1997,train
231_1998,train
231_1999,train
231_2000,train
231_2001,train
231_2002,train
231_2003,train
231_2004,train
231_2005,train
231_2006,train
231_2007,train
231_2008,train
231_2009,train
231_2010,train
231_2011,train
231_2012,validation
231_2013,validation
231_2014,test
231_2015,test
232_1990,train
232_1991,train
232_1992,train
232_1993,train
232_1994,train
232_1995,train
232_1996,train
232_1997,train
232_1998,train
232_1999,train
232_2000,train
232_2001,train
232_2002,train
232_2003,train
232_2004,train
232_2005,train
232_2006,train
232_2007,train
232_2008,train
232_2009,train
232_2010,train
232_2011,train
232_2012,validation
232_2013,validation
232_2014,test
232_2015,test
233_1990,train
233_1991,train
233_1992,train
233_1993,train
233_1994,train
233_1995,train
233_1996,train
233_1997,train
233_1998,train
233_1999,train
233_2000,train
233_2001,train
233_2002,train
233_2003,train
233_2004,train
233_2005,train
233_2006,train
233_2007,train
233_2008,train
233_2009,train
233_2010,train
233_2011,train
233_2012,validation
233_2013,validation
233_2014,test
233_2015,test
234_1990,train
234_1991,train
234_1992,train
234_1993,train
234_1994,train
234_1995,train
234_1996,train
234_1997,train
234_1998,train
234_1999,train
234_2000,train
234_2001,train
234_2002,train
234_2003,train
234_2004,train
234_2005,train
234_2006,train
234_2007,train
234_2008,train
234_2009,train
234_2010,train
234_2011,train
234_2012,validation
234_2013,validation
234_2014,test
234_2015,test
235_1990,train
235_1991,train
235_1992,train
235_1993,train
235_1994,train
235_1995,train
235_1996,train
235_1997,train
235_1998,train
235_1999,train
235_2000,train
235_2001,train
235_2002,train
235_2003,train
235_2004,train
235_2005,train
235_2006,train
235_2007,train
235_2008,train
235_2009,train
235_2010,train
235_2011,train
235_2012,validation
235_2013,validation
235_2014,test
235_2015,test
236_1990,train
236_1991,train
236_1992,train
236_1993,train
236_1994,train
236_1995,train
236_1996,train
236_1997,train
236_1998,train
236_1999,train
236_2000,train
236_2001,train
236_2002,train
236_2003,train
236_2004,train
236_2005,train
236_2006,train
236_2007,train
236_2008,train
236_2009,train
236_2010,train
236_2011,train
236_2012,validation
236_2013,validation
236_2014,test
236_2015,test
237_1990,train
237_1991,train
237_1992,train
237_1993,train
237_1994,train
